#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
5957000      7.03e-02    2.16e-01      1.14e-02    2.68e-02      4.17e-02    1.75e-01    1.6e-08
5958000      9.49e-02    1.60e-01      1.96e-02    3.66e-02      6.27e-02    3.80e-02    1.6e-08
5959000      2.02e-01    1.46e-01      4.87e-02    3.88e-02      1.43e-01    1.17e-01    1.6e-08
5960000      1.06e-01    2.49e-02      1.36e-02    3.21e-04      8.26e-02    2.46e-02    1.6e-08
5961000      7.36e-02    2.62e-01      3.30e-03    6.96e-02      7.05e-02    1.58e-01    1.6e-08
5962000      1.31e-01    2.12e-01      2.93e-02    1.86e-02      9.65e-02    2.05e-01    1.6e-08
5963000      7.63e-02    8.88e-02      1.02e-02    5.72e-03      6.41e-02    8.72e-02    1.6e-08
5964000      6.52e-02    6.32e-02      9.53e-03    5.59e-03      3.28e-02    4.33e-02    1.6e-08
5965000      1.07e-01    4.06e-02      9.11e-03    3.02e-03      7.88e-02    3.15e-02    1.5e-08
5966000      7.10e-02    3.09e-01      5.26e-03    9.65e-03      6.44e-02    3.03e-01    1.5e-08
5967000      8.04e-02    6.25e-02      1.17e-02    4.63e-03      6.82e-02    4.91e-02    1.5e-08
5968000      8.13e-02    1.71e-01      1.23e-02    3.38e-02      5.99e-02    5.30e-02    1.5e-08
5969000      1.03e-01    5.09e-02      2.13e-02    2.01e-03      4.19e-02    4.78e-02    1.5e-08
5970000      1.57e-01    1.81e-02      2.77e-02    1.81e-05      8.44e-02    1.79e-02    1.5e-08
5971000      1.65e-01    1.92e-02      3.57e-02    5.40e-04      1.17e-01    1.85e-02    1.5e-08
5972000      5.78e-02    2.45e-02      7.44e-03    6.15e-04      3.82e-02    2.38e-02    1.5e-08
5973000      1.29e-01    1.30e-01      2.57e-02    2.50e-02      9.13e-02    6.14e-02    1.5e-08
5974000      6.93e-02    3.32e-02      1.16e-02    1.12e-03      5.19e-02    3.16e-02    1.5e-08
5975000      1.15e-01    3.93e-02      7.99e-03    7.95e-04      9.36e-02    3.84e-02    1.5e-08
5976000      1.33e-01    5.11e-02      3.67e-02    4.36e-03      9.47e-02    3.58e-02    1.5e-08
5977000      1.50e-01    3.86e-02      3.44e-02    1.43e-03      9.27e-02    3.65e-02    1.5e-08
5978000      7.86e-02    2.24e-02      7.89e-03    6.07e-04      4.76e-02    2.17e-02    1.5e-08
5979000      8.52e-02    2.24e-01      1.55e-02    4.95e-02      5.87e-02    1.87e-01    1.5e-08
5980000      1.57e-01    2.50e-01      2.22e-02    7.24e-03      1.33e-01    2.47e-01    1.5e-08
5981000      6.46e-02    3.62e-01      2.11e-03    9.86e-02      6.32e-02    2.29e-01    1.5e-08
5982000      1.41e-01    5.45e-01      2.29e-02    1.89e-01      1.11e-01    2.15e-01    1.5e-08
5983000      1.10e-01    6.99e-02      2.34e-02    1.93e-03      5.36e-02    6.75e-02    1.5e-08
5984000      9.93e-02    1.33e-01      1.80e-02    2.60e-02      5.32e-02    5.76e-02    1.5e-08
5985000      5.22e-02    3.85e-02      3.37e-03    2.25e-04      4.87e-02    3.81e-02    1.5e-08
5986000      1.49e-01    2.04e-02      2.45e-02    7.82e-05      1.11e-01    2.03e-02    1.5e-08
5987000      1.16e-01    2.18e-02      2.53e-02    3.04e-04      6.46e-02    2.15e-02    1.5e-08
5988000      6.25e-02    1.34e-01      6.97e-03    2.68e-02      4.21e-02    5.41e-02    1.5e-08
5989000      7.35e-02    2.76e-01      6.68e-03    5.65e-02      6.67e-02    2.37e-01    1.5e-08
5990000      1.77e-01    3.20e-02      2.73e-02    1.09e-03      1.48e-01    3.05e-02    1.5e-08
5991000      2.00e-01    8.44e-02      5.78e-02    5.40e-03      1.24e-01    7.95e-02    1.5e-08
5992000      1.13e-01    1.91e-01      2.49e-02    6.28e-03      7.27e-02    1.89e-01    1.5e-08
5993000      4.45e-02    4.85e-02      3.57e-03    4.32e-03      3.14e-02    3.26e-02    1.5e-08
5994000      1.37e-01    2.13e-01      2.09e-02    5.47e-02      1.01e-01    1.45e-01    1.5e-08
5995000      7.01e-02    6.76e-02      4.65e-03    5.46e-03      6.42e-02    6.12e-02    1.5e-08
5996000      1.38e-01    2.22e-02      2.07e-02    5.50e-04      7.84e-02    2.16e-02    1.5e-08
5997000      5.69e-02    3.98e-01      5.42e-03    1.16e-01      5.14e-02    1.50e-01    1.5e-08
5998000      7.99e-02    2.67e-02      1.12e-02    5.59e-05      6.27e-02    2.65e-02    1.5e-08
5999000      7.42e-02    2.35e-02      1.10e-02    8.19e-04      6.34e-02    2.24e-02    1.5e-08
6000000      1.23e-01    2.12e-01      2.42e-02    4.11e-02      5.48e-02    1.81e-01    1.4e-08
6001000      1.61e-01    1.07e-01      1.79e-02    2.46e-03      1.05e-01    1.06e-01    1.4e-08
6002000      5.74e-02    3.55e-02      8.12e-03    1.89e-03      4.52e-02    3.15e-02    1.4e-08
6003000      6.03e-02    3.52e-02      4.45e-03    1.72e-05      5.51e-02    3.50e-02    1.4e-08
6004000      9.55e-02    2.37e-02      1.61e-02    1.21e-04      7.25e-02    2.35e-02    1.4e-08
6005000      6.76e-02    4.74e-02      8.21e-03    2.23e-03      3.88e-02    4.32e-02    1.4e-08
6006000      8.75e-02    3.77e-02      1.37e-02    1.70e-03      5.28e-02    3.47e-02    1.4e-08
6007000      1.05e-01    1.60e-01      1.84e-02    3.77e-02      7.65e-02    1.06e-01    1.4e-08
6008000      8.97e-02    2.03e-01      1.08e-02    4.05e-02      7.35e-02    9.11e-02    1.4e-08
6009000      2.19e-01    1.49e-01      4.61e-02    2.64e-03      1.20e-01    1.47e-01    1.4e-08
6010000      7.88e-02    8.76e-02      1.25e-02    9.72e-03      4.63e-02    7.18e-02    1.4e-08
6011000      8.30e-02    4.08e-02      7.67e-03    5.16e-04      7.24e-02    4.03e-02    1.4e-08
6012000      2.33e-01    4.29e-02      7.01e-02    2.18e-03      1.39e-01    3.85e-02    1.4e-08
6013000      1.34e-01    2.81e-01      2.13e-02    9.94e-02      1.07e-01    9.71e-02    1.4e-08
6014000      6.39e-02    5.13e-02      9.82e-03    1.02e-03      4.19e-02    5.03e-02    1.4e-08
6015000      2.01e-01    2.27e-01      4.14e-02    8.30e-02      1.09e-01    1.30e-01    1.4e-08
6016000      9.22e-02    6.52e-02      6.11e-03    7.95e-03      8.22e-02    5.13e-02    1.4e-08
6017000      1.57e-01    4.98e-01      3.41e-02    1.47e-01      7.20e-02    1.77e-01    1.4e-08
6018000      1.34e-01    7.61e-02      2.16e-02    5.63e-03      8.63e-02    5.91e-02    1.4e-08
6019000      5.15e-02    4.66e-02      5.16e-03    5.01e-03      4.74e-02    2.24e-02    1.4e-08
6020000      1.86e-01    3.89e-02      1.90e-02    1.71e-03      1.71e-01    3.59e-02    1.4e-08
6021000      7.72e-02    6.33e-02      1.50e-02    5.61e-03      6.28e-02    4.34e-02    1.4e-08
6022000      8.87e-02    3.59e-02      1.22e-02    2.67e-04      7.65e-02    3.56e-02    1.4e-08
6023000      1.26e-01    5.63e-02      1.87e-02    6.92e-04      1.08e-01    5.56e-02    1.4e-08
6024000      8.24e-02    7.24e-02      8.42e-03    1.15e-02      7.66e-02    4.79e-02    1.4e-08
6025000      1.04e-01    1.90e-01      2.45e-02    1.37e-02      6.07e-02    1.85e-01    1.4e-08
6026000      9.08e-02    3.35e-02      2.11e-02    2.36e-03      4.76e-02    2.71e-02    1.4e-08
6027000      1.64e-01    2.07e-01      3.48e-02    7.83e-02      1.23e-01    7.84e-02    1.4e-08
6028000      2.14e-01    7.30e-02      5.31e-02    4.68e-03      1.04e-01    6.13e-02    1.4e-08
6029000      1.15e-01    3.09e-02      2.85e-02    8.94e-04      7.57e-02    2.98e-02    1.4e-08
6030000      1.17e-01    1.11e-01      1.91e-02    2.45e-02      8.61e-02    3.16e-02    1.4e-08
6031000      6.59e-02    7.18e-02      2.58e-03    9.36e-03      6.31e-02    5.41e-02    1.4e-08
6032000      6.38e-02    4.67e-02      8.63e-03    7.08e-03      4.81e-02    3.41e-02    1.4e-08
6033000      7.97e-02    6.79e-02      9.22e-03    2.88e-03      5.56e-02    6.57e-02    1.4e-08
6034000      1.26e-01    4.58e-02      1.13e-02    3.63e-03      1.05e-01    3.40e-02    1.4e-08
6035000      5.43e-02    2.49e-02      8.57e-03    5.20e-05      4.40e-02    2.47e-02    1.4e-08
6036000      8.23e-02    4.08e-02      1.40e-02    1.40e-03      5.63e-02    3.89e-02    1.4e-08
6037000      9.04e-02    1.02e-01      1.68e-02    7.82e-03      4.70e-02    7.69e-02    1.4e-08
6038000      9.76e-02    2.38e-01      1.42e-02    2.20e-02      7.12e-02    2.27e-01    1.4e-08
6039000      3.78e-02    8.32e-02      1.06e-03    9.12e-03      3.68e-02    3.54e-02    1.4e-08
6040000      4.26e-02    1.32e-01      4.86e-03    7.23e-03      3.77e-02    1.29e-01    1.3e-08
6041000      7.87e-02    2.42e-02      7.99e-03    1.59e-03      6.82e-02    2.03e-02    1.3e-08
6042000      4.89e-02    1.54e-01      7.72e-03    6.86e-02      3.95e-02    6.86e-02    1.3e-08
6043000      8.26e-02    4.08e-02      1.25e-02    1.43e-03      5.25e-02    3.89e-02    1.3e-08
6044000      2.48e-01    1.10e-01      6.42e-02    9.11e-03      1.41e-01    7.74e-02    1.3e-08
6045000      7.01e-02    7.51e-02      1.61e-02    2.07e-03      3.85e-02    7.38e-02    1.3e-08
6046000      1.68e-01    3.84e-02      3.45e-02    6.67e-03      1.23e-01    2.58e-02    1.3e-08
6047000      7.78e-02    2.74e-01      1.22e-02    8.20e-02      5.95e-02    8.69e-02    1.3e-08
6048000      1.04e-01    9.06e-01      1.19e-02    1.26e-01      7.14e-02    8.56e-01    1.3e-08
6049000      2.83e-01    3.23e-02      4.02e-02    2.21e-03      2.39e-01    2.64e-02    1.3e-08
6050000      1.06e-01    2.11e-01      1.41e-02    3.93e-02      8.49e-02    1.69e-01    1.3e-08
6051000      6.48e-02    8.03e-02      3.03e-03    2.94e-03      6.18e-02    7.85e-02    1.3e-08
6052000      9.66e-02    2.61e-02      1.57e-02    9.26e-04      7.84e-02    2.48e-02    1.3e-08
6053000      1.76e-01    3.92e-02      4.08e-02    1.65e-03      1.08e-01    3.65e-02    1.3e-08
6054000      2.82e-01    3.88e-02      6.71e-02    9.73e-04      2.48e-01    3.77e-02    1.3e-08
6055000      7.31e-02    7.89e-02      7.02e-03    4.78e-03      6.66e-02    6.73e-02    1.3e-08
6056000      2.32e-01    4.30e-02      4.96e-02    1.73e-03      1.81e-01    4.02e-02    1.3e-08
6057000      7.24e-02    1.86e-01      1.01e-02    3.23e-02      5.69e-02    9.14e-02    1.3e-08
6058000      7.32e-02    2.06e-02      5.27e-03    2.47e-04      6.69e-02    2.04e-02    1.3e-08
6059000      5.93e-02    4.63e-01      1.00e-02    1.41e-01      4.77e-02    2.35e-01    1.3e-08
6060000      8.88e-02    6.91e-02      1.62e-02    4.81e-02      4.36e-02    1.17e-02    1.3e-08
6061000      5.08e-02    1.96e-01      4.94e-03    6.84e-02      4.34e-02    1.23e-01    1.3e-08
6062000      1.06e-01    2.01e-01      2.36e-02    4.73e-02      5.32e-02    1.49e-01    1.3e-08
6063000      1.26e-01    4.06e-02      3.13e-02    1.92e-03      7.80e-02    3.70e-02    1.3e-08
6064000      1.85e-01    1.27e-01      4.81e-02    2.60e-02      1.15e-01    4.48e-02    1.3e-08
6065000      3.26e-02    4.40e-01      2.53e-03    1.49e-01      2.89e-02    1.28e-01    1.3e-08
6066000      9.19e-02    1.87e-01      8.84e-03    3.27e-02      7.03e-02    1.65e-01    1.3e-08
6067000      1.45e-01    2.17e-01      2.27e-02    2.79e-02      9.36e-02    2.01e-01    1.3e-08
6068000      1.42e-01    6.33e-02      1.81e-02    8.14e-03      1.24e-01    4.82e-02    1.3e-08
6069000      6.32e-02    2.01e-02      1.19e-02    1.29e-03      5.24e-02    1.71e-02    1.3e-08
6070000      8.41e-02    2.34e-02      8.64e-03    1.86e-03      6.88e-02    1.78e-02    1.3e-08
6071000      1.08e-01    3.89e-02      1.88e-02    2.13e-03      7.03e-02    3.45e-02    1.3e-08
6072000      8.11e-02    2.07e-02      9.61e-03    8.43e-05      7.14e-02    2.05e-02    1.3e-08
6073000      6.81e-02    6.69e-02      9.41e-03    4.56e-04      5.72e-02    6.64e-02    1.3e-08
6074000      8.80e-02    2.99e-01      1.46e-02    8.79e-02      6.39e-02    1.41e-01    1.3e-08
6075000      8.75e-02    4.63e-02      1.32e-02    2.14e-04      5.80e-02    4.59e-02    1.3e-08
6076000      4.51e-02    3.21e-01      4.61e-03    5.51e-02      4.23e-02    3.00e-01    1.3e-08
6077000      7.90e-02    2.77e-02      8.09e-03    1.59e-03      6.07e-02    2.44e-02    1.3e-08
6078000      1.14e-01    2.04e-02      1.65e-02    1.43e-03      6.18e-02    1.67e-02    1.3e-08
6079000      8.28e-02    1.04e-01      2.04e-02    8.80e-03      5.69e-02    1.01e-01    1.3e-08
6080000      9.89e-02    9.21e-02      8.37e-03    1.03e-02      7.24e-02    7.53e-02    1.2e-08
6081000      1.12e-01    3.19e-02      1.31e-02    3.87e-04      7.71e-02    3.15e-02    1.2e-08
6082000      6.41e-02    2.32e-02      7.43e-03    5.66e-04      5.58e-02    2.26e-02    1.2e-08
6083000      1.05e-01    1.07e-01      8.74e-03    5.69e-03      9.03e-02    1.03e-01    1.2e-08
6084000      1.25e-01    4.89e-02      1.42e-02    5.10e-03      9.95e-02    2.58e-02    1.2e-08
6085000      1.46e-01    3.66e-02      1.61e-02    2.56e-03      1.33e-01    2.93e-02    1.2e-08
6086000      6.11e-02    1.09e-01      5.64e-03    2.04e-02      4.91e-02    9.87e-02    1.2e-08
6087000      1.08e-01    2.80e-02      1.90e-02    4.21e-03      8.05e-02    2.65e-02    1.2e-08
6088000      1.78e-01    1.65e-01      2.82e-02    7.85e-02      1.29e-01    5.21e-02    1.2e-08
6089000      6.86e-02    4.42e-02      6.22e-03    2.59e-03      5.92e-02    3.85e-02    1.2e-08
6090000      1.75e-01    5.61e-02      2.67e-02    6.02e-03      1.27e-01    2.66e-02    1.2e-08
6091000      9.57e-02    5.15e-02      1.47e-02    2.81e-03      5.19e-02    4.56e-02    1.2e-08
6092000      3.93e-01    5.47e-02      1.03e-01    2.17e-03      2.14e-01    5.31e-02    1.2e-08
6093000      1.01e-01    4.00e-02      2.24e-02    7.47e-03      5.89e-02    2.43e-02    1.2e-08
6094000      4.50e-02    2.76e-01      4.56e-03    8.38e-02      3.89e-02    1.83e-01    1.2e-08
6095000      2.18e-01    9.22e-02      4.75e-02    4.92e-03      1.13e-01    8.17e-02    1.2e-08
6096000      2.10e-01    5.47e-02      5.50e-02    5.98e-03      1.47e-01    2.43e-02    1.2e-08
6097000      7.02e-02    8.00e-02      1.31e-02    8.59e-03      3.01e-02    6.82e-02    1.2e-08
6098000      1.04e-01    6.51e-02      1.88e-02    3.39e-03      5.26e-02    5.84e-02    1.2e-08
6099000      5.66e-02    4.42e-02      4.43e-03    7.64e-03      4.72e-02    2.79e-02    1.2e-08
6100000      7.14e-02    5.45e-02      1.21e-02    5.98e-03      4.23e-02    2.38e-02    1.2e-08
6101000      5.26e-02    3.65e-02      5.57e-03    1.87e-03      4.82e-02    3.27e-02    1.2e-08
6102000      6.09e-02    4.42e-02      5.30e-03    2.05e-03      4.96e-02    4.05e-02    1.2e-08
6103000      1.24e-01    4.85e-02      2.81e-02    2.23e-03      7.60e-02    4.45e-02    1.2e-08
6104000      3.86e-02    8.37e-02      2.09e-03    3.89e-03      3.69e-02    7.67e-02    1.2e-08
6105000      2.18e-01    2.19e-01      2.77e-02    2.30e-02      1.86e-01    1.90e-01    1.2e-08
6106000      2.91e-01    1.95e-01      4.70e-02    4.31e-02      2.25e-01    2.81e-02    1.2e-08
6107000      1.20e-01    5.98e-02      6.17e-03    4.66e-03      1.09e-01    5.38e-02    1.2e-08
6108000      4.65e-02    2.52e-02      2.94e-03    1.10e-03      4.24e-02    2.35e-02    1.2e-08
6109000      9.43e-02    2.85e-02      9.38e-03    1.10e-03      8.57e-02    2.69e-02    1.2e-08
6110000      3.83e-01    4.38e-02      9.28e-02    5.86e-04      2.80e-01    4.33e-02    1.2e-08
6111000      1.23e-01    5.12e-01      2.93e-02    1.22e-01      8.70e-02    3.78e-01    1.2e-08
6112000      2.87e-01    1.38e-01      6.16e-02    3.27e-02      2.03e-01    1.07e-01    1.2e-08
6113000      1.96e-01    1.31e-01      5.41e-02    1.88e-02      1.19e-01    1.21e-01    1.2e-08
6114000      9.37e-02    2.38e-02      2.02e-02    9.01e-04      5.97e-02    2.25e-02    1.2e-08
6115000      5.03e-02    3.04e-01      4.86e-03    5.75e-02      3.42e-02    2.42e-01    1.2e-08
6116000      5.73e-02    4.41e-02      7.83e-03    3.14e-03      4.48e-02    3.49e-02    1.2e-08
6117000      1.15e-01    7.96e-02      2.00e-02    1.28e-03      8.14e-02    7.89e-02    1.2e-08
6118000      1.25e-01    7.17e-02      1.02e-02    2.54e-03      1.18e-01    6.80e-02    1.2e-08
6119000      6.83e-02    6.99e-02      7.98e-03    8.64e-04      5.50e-02    6.91e-02    1.2e-08
6120000      1.15e-01    3.10e-02      1.34e-02    1.13e-03      9.77e-02    2.94e-02    1.2e-08
6121000      1.24e-01    3.09e-02      2.09e-02    3.18e-04      8.28e-02    3.07e-02    1.2e-08
6122000      7.22e-02    4.85e-01      8.12e-03    1.45e-01      6.49e-02    2.94e-01    1.2e-08
6123000      1.64e-01    2.93e-02      1.96e-02    1.86e-03      1.12e-01    2.48e-02    1.2e-08
6124000      2.16e-01    1.96e-01      5.36e-02    7.34e-03      9.06e-02    1.94e-01    1.2e-08
6125000      1.03e-01    1.89e-01      1.65e-02    3.87e-02      7.25e-02    1.68e-01    1.1e-08
6126000      6.00e-02    5.11e-02      6.52e-03    3.59e-03      5.20e-02    4.16e-02    1.1e-08
6127000      1.08e-01    1.98e-01      2.05e-02    4.57e-02      6.08e-02    4.03e-02    1.1e-08
6128000      4.84e-02    1.65e-01      4.50e-03    7.87e-02      4.28e-02    4.83e-02    1.1e-08
6129000      1.57e-01    3.15e-02      3.86e-02    3.17e-04      7.03e-02    3.12e-02    1.1e-08
6130000      9.26e-02    2.15e-02      8.04e-03    1.65e-03      7.97e-02    1.68e-02    1.1e-08
6131000      1.50e-01    2.64e-02      2.64e-02    3.94e-04      9.72e-02    2.61e-02    1.1e-08
6132000      5.30e-02    4.23e-02      7.21e-03    3.96e-03      3.76e-02    2.65e-02    1.1e-08
6133000      6.31e-02    2.06e-02      9.93e-03    7.36e-05      5.11e-02    2.05e-02    1.1e-08
6134000      7.07e-02    5.88e-02      1.14e-02    6.30e-04      5.45e-02    5.82e-02    1.1e-08
6135000      5.88e-02    5.20e-02      6.59e-03    2.48e-03      4.72e-02    4.76e-02    1.1e-08
6136000      1.78e-01    1.52e-01      4.23e-02    1.24e-02      9.64e-02    1.48e-01    1.1e-08
6137000      9.77e-02    3.23e-02      9.64e-03    2.14e-03      6.16e-02    2.69e-02    1.1e-08
6138000      9.03e-02    2.42e-02      2.35e-02    1.67e-03      4.99e-02    1.99e-02    1.1e-08
6139000      1.43e-01    3.88e-01      2.75e-02    1.42e-01      9.13e-02    1.74e-01    1.1e-08
6140000      2.13e-01    3.65e-02      4.47e-02    2.20e-03      1.56e-01    3.14e-02    1.1e-08
6141000      7.26e-02    1.27e-01      1.46e-02    2.69e-02      4.75e-02    3.15e-02    1.1e-08
6142000      1.89e-01    2.36e-01      1.73e-02    3.82e-02      1.37e-01    2.15e-01    1.1e-08
6143000      4.96e-02    4.57e-01      4.20e-03    1.31e-01      3.73e-02    1.88e-01    1.1e-08
6144000      1.09e-01    1.49e-01      2.64e-02    5.41e-02      6.28e-02    1.01e-01    1.1e-08
6145000      4.67e-02    5.51e-02      4.31e-03    3.52e-03      4.16e-02    4.63e-02    1.1e-08
6146000      1.84e-01    7.86e-02      4.36e-02    1.14e-03      1.22e-01    7.76e-02    1.1e-08
6147000      7.77e-02    1.54e-01      1.64e-02    3.47e-02      5.34e-02    2.90e-02    1.1e-08
6148000      1.88e-01    5.12e-02      5.39e-02    1.57e-03      9.36e-02    5.02e-02    1.1e-08
6149000      1.11e-01    2.92e-01      9.27e-03    1.14e-01      1.04e-01    2.13e-01    1.1e-08
6150000      8.24e-02    1.03e-01      1.58e-02    1.72e-03      6.17e-02    1.02e-01    1.1e-08
6151000      6.36e-02    2.38e-02      3.30e-03    2.58e-04      5.63e-02    2.36e-02    1.1e-08
6152000      7.76e-02    2.47e-02      1.38e-02    7.03e-04      3.79e-02    2.38e-02    1.1e-08
6153000      8.37e-02    5.56e-02      8.87e-03    2.02e-03      7.01e-02    5.44e-02    1.1e-08
6154000      5.31e-02    9.02e-02      1.00e-02    6.87e-04      3.93e-02    8.97e-02    1.1e-08
6155000      6.94e-02    1.36e-01      1.04e-02    4.12e-02      5.65e-02    1.07e-01    1.1e-08
6156000      2.84e-01    2.72e-02      9.33e-02    1.75e-04      1.38e-01    2.70e-02    1.1e-08
6157000      1.03e-01    6.63e-02      1.42e-02    2.58e-03      7.84e-02    6.25e-02    1.1e-08
6158000      6.40e-02    6.90e-02      6.51e-03    4.96e-03      4.65e-02    6.43e-02    1.1e-08
